order_no,bot_name,username,telegram_id,item_count,amount,status,created_at
ORD2026020700010259,代理A Bot,user_110258,100010258,3,100.46,refunded,2026-02-07 10:46:38
ORD2026020800010260,代理A Bot,user_110259,100010259,4,100.83,cancelled,2026-02-08 11:53:49
ORD2026020900010261,代理A Bot,user_110260,100010260,5,101.2,completed,2026-02-09 12:00:00
ORD2026011000010262,代理A Bot,user_110261,100010261,6,101.57,pending,2026-01-10 13:07:11
ORD2026011100010263,代理A Bot,user_110262,100010262,7,101.94,refunded,2026-01-11 14:14:22
ORD2026011200010264,代理A Bot,user_110263,100010263,8,102.31,cancelled,2026-01-12 15:21:33
ORD2026011300010265,代理A Bot,user_110264,100010264,1,102.68,completed,2026-01-13 16:28:44
ORD2026011400010266,代理A Bot,user_110265,100010265,2,103.05,pending,2026-01-14 17:35:55
ORD2026011500010267,代理A Bot,user_110266,100010266,3,103.42,refunded,2026-01-15 18:42:06
ORD2026011600010268,代理A Bot,user_110267,100010267,4,103.79,cancelled,2026-01-16 19:49:17
ORD2026011700010269,代理A Bot,user_110268,100010268,5,104.16,completed,2026-01-17 20:56:28
ORD2026011800010270,代理A Bot,user_110269,100010269,6,104.53,pending,2026-01-18 21:03:39
ORD2026011900010271,代理A Bot,user_110270,100010270,7,104.9,refunded,2026-01-19 22:10:50
ORD2026012000010272,代理A Bot,user_110271,100010271,8,105.27,cancelled,2026-01-20 23:17:01
ORD2026012100010273,代理A Bot,user_110272,100010272,1,105.64,completed,2026-01-21 00:24:12
ORD2026012200010274,代理A Bot,user_110273,100010273,2,106.01,pending,2026-01-22 01:31:23
ORD2026012300010275,代理A Bot,user_110274,100010274,3,106.38,refunded,2026-01-23 02:38:34
ORD2026012400010276,代理A Bot,user_110275,100010275,4,106.75,cancelled,2026-01-24 03:45:45
ORD2026012500010277,代理A Bot,user_110276,100010276,5,107.12,completed,2026-01-25 04:52:56
ORD2026012600010278,代理A Bot,user_110277,100010277,6,107.49,pending,2026-01-26 05:59:07
ORD2026012700010279,代理A Bot,user_110278,100010278,7,107.86,refunded,2026-01-27 06:06:18
ORD2026012800010280,代理A Bot,user_110279,100010279,8,108.23,cancelled,2026-01-28 07:13:29
ORD2026012900010281,代理A Bot,user_110280,100010280,1,108.6,completed,2026-01-29 08:20:40
ORD2026013000010282,代理A Bot,user_110281,100010281,2,108.97,pending,2026-01-30 09:27:51
ORD2026013100010283,代理A Bot,user_110282,100010282,3,109.34,refunded,2026-01-31 10:34:02
ORD2026020100010284,代理A Bot,user_110283,100010283,4,109.71,cancelled,2026-02-01 11:41:13
ORD2026020200010285,代理A Bot,user_110284,100010284,5,110.08,completed,2026-02-02 12:48:24
ORD2026020300010286,代理A Bot,user_110285,100010285,6,110.45,pending,2026-02-03 13:55:35
ORD2026020400010287,代理A Bot,user_110286,100010286,7,110.82,refunded,2026-02-04 14:02:46
ORD2026020500010288,代理A Bot,user_110287,100010287,8,111.19,cancelled,2026-02-05 15:09:57
ORD2026020600010289,代理A Bot,user_110288,100010288,1,111.56,completed,2026-02-06 16:16:08
ORD2026020700010290,代理A Bot,user_110289,100010289,2,111.93,pending,2026-02-07 17:23:19
ORD2026020800010291,代理A Bot,user_110290,100010290,3,112.3,refunded,2026-02-08 18:30:30
ORD2026020900010292,代理A Bot,user_110291,100010291,4,112.67,cancelled,2026-02-09 19:37:41
ORD2026011000010293,代理A Bot,user_110292,100010292,5,113.04,completed,2026-01-10 20:44:52
ORD2026011100010294,代理A Bot,user_110293,100010293,6,113.41,pending,2026-01-11 21:51:03
ORD2026011200010295,代理A Bot,user_110294,100010294,7,113.78,refunded,2026-01-12 22:58:14
ORD2026011300010296,代理A Bot,user_110295,100010295,8,114.15,cancelled,2026-01-13 23:05:25
ORD2026011400010297,代理A Bot,user_110296,100010296,1,114.52,completed,2026-01-14 00:12:36
ORD2026011500010298,代理A Bot,user_110297,100010297,2,114.89,pending,2026-01-15 01:19:47
ORD2026011600010299,代理A Bot,user_110298,100010298,3,115.26,refunded,2026-01-16 02:26:58
ORD2026011700010300,代理A Bot,user_110299,100010299,4,115.63,cancelled,2026-01-17 03:33:09
ORD2026011800010301,代理A Bot,user_110300,100010300,5,116.0,completed,2026-01-18 04:40:20
ORD2026011900010302,代理A Bot,user_110301,100010301,6,116.37,pending,2026-01-19 05:47:31
ORD2026012000010303,代理A Bot,user_110302,100010302,7,116.74,refunded,2026-01-20 06:54:42
ORD2026012100010304,代理A Bot,user_110303,100010303,8,117.11,cancelled,2026-01-21 07:01:53
ORD2026012200010305,代理A Bot,user_110304,100010304,1,117.48,completed,2026-01-22 08:08:04
ORD2026012300010306,代理A Bot,user_110305,100010305,2,117.85,pending,2026-01-23 09:15:15
ORD2026012400010307,代理A Bot,user_110306,100010306,3,118.22,refunded,2026-01-24 10:22:26
ORD2026012500010308,代理A Bot,user_110307,100010307,4,118.59,cancelled,2026-01-25 11:29:37
ORD2026012600010309,代理A Bot,user_110308,100010308,5,118.96,completed,2026-01-26 12:36:48
ORD2026012700010310,代理A Bot,user_110309,100010309,6,119.33,pending,2026-01-27 13:43:59
ORD2026012800010311,代理A Bot,user_110310,100010310,7,119.7,refunded,2026-01-28 14:50:10
ORD2026012900010312,代理A Bot,user_110311,100010311,8,120.07,cancelled,2026-01-29 15:57:21
ORD2026013000010313,代理A Bot,user_110312,100010312,1,120.44,completed,2026-01-30 16:04:32
ORD2026013100010314,代理A Bot,user_110313,100010313,2,120.81,pending,2026-01-31 17:11:43
ORD2026020100010315,代理A Bot,user_110314,100010314,3,121.18,refunded,2026-02-01 18:18:54
ORD2026020200010316,代理A Bot,user_110315,100010315,4,121.55,cancelled,2026-02-02 19:25:05
ORD2026020300010317,代理A Bot,user_110316,100010316,5,121.92,completed,2026-02-03 20:32:16
ORD2026020400010318,代理A Bot,user_110317,100010317,6,122.29,pending,2026-02-04 21:39:27
ORD2026020500010319,代理A Bot,user_110318,100010318,7,122.66,refunded,2026-02-05 22:46:38
ORD2026020600010320,代理A Bot,user_110319,100010319,8,123.03,cancelled,2026-02-06 23:53:49
ORD2026020700010321,代理A Bot,user_110320,100010320,1,123.4,completed,2026-02-07 00:00:00
ORD2026020800010322,代理A Bot,user_110321,100010321,2,123.77,pending,2026-02-08 01:07:11
ORD2026020900010323,代理A Bot,user_110322,100010322,3,124.14,refunded,2026-02-09 02:14:22
ORD2026011000010324,代理A Bot,user_110323,100010323,4,124.51,cancelled,2026-01-10 03:21:33
ORD2026011100010325,代理A Bot,user_110324,100010324,5,124.88,completed,2026-01-11 04:28:44
ORD2026011200010326,代理A Bot,user_110325,100010325,6,125.25,pending,2026-01-12 05:35:55
ORD2026011300010327,代理A Bot,user_110326,100010326,7,125.62,refunded,2026-01-13 06:42:06
ORD2026011400010328,代理A Bot,user_110327,100010327,8,125.99,cancelled,2026-01-14 07:49:17
ORD2026011500010329,代理A Bot,user_110328,100010328,1,126.36,completed,2026-01-15 08:56:28
ORD2026011600010330,代理A Bot,user_110329,100010329,2,126.73,pending,2026-01-16 09:03:39
ORD2026011700010331,代理A Bot,user_110330,100010330,3,127.1,refunded,2026-01-17 10:10:50
ORD2026011800010332,代理A Bot,user_110331,100010331,4,127.47,cancelled,2026-01-18 11:17:01
ORD2026011900010333,代理A Bot,user_110332,100010332,5,127.84,completed,2026-01-19 12:24:12
ORD2026012000010334,代理A Bot,user_110333,100010333,6,128.21,pending,2026-01-20 13:31:23
ORD2026012100010335,代理A Bot,user_110334,100010334,7,128.58,refunded,2026-01-21 14:38:34
ORD2026012200010336,代理A Bot,user_110335,100010335,8,128.95,cancelled,2026-01-22 15:45:45
ORD2026012300010337,代理A Bot,user_110336,100010336,1,129.32,completed,2026-01-23 16:52:56
ORD2026012400010338,代理A Bot,user_110337,100010337,2,129.69,pending,2026-01-24 17:59:07
ORD2026012500010339,代理A Bot,user_110338,100010338,3,130.06,refunded,2026-01-25 18:06:18
ORD2026012600010340,代理A Bot,user_110339,100010339,4,130.43,cancelled,2026-01-26 19:13:29
ORD2026012700010341,代理A Bot,user_110340,100010340,5,130.8,completed,2026-01-27 20:20:40
ORD2026012800010342,代理A Bot,user_110341,100010341,6,131.17,pending,2026-01-28 21:27:51
ORD2026012900010343,代理A Bot,user_110342,100010342,7,131.54,refunded,2026-01-29 22:34:02
ORD2026013000010344,代理A Bot,user_110343,100010343,8,131.91,cancelled,2026-01-30 23:41:13
ORD2026013100010345,代理A Bot,user_110344,100010344,1,132.28,completed,2026-01-31 00:48:24
ORD2026020100010346,代理A Bot,user_110345,100010345,2,132.65,pending,2026-02-01 01:55:35
ORD2026020200010347,代理A Bot,user_110346,100010346,3,133.02,refunded,2026-02-02 02:02:46
ORD2026020300010348,代理A Bot,user_110347,100010347,4,133.39,cancelled,2026-02-03 03:09:57
ORD2026020400010349,代理A Bot,user_110348,100010348,5,133.76,completed,2026-02-04 04:16:08
ORD2026020500010350,代理A Bot,user_110349,100010349,6,134.13,pending,2026-02-05 05:23:19
ORD2026020600010351,代理A Bot,user_110350,100010350,7,134.5,refunded,2026-02-06 06:30:30
ORD2026020700010352,代理A Bot,user_110351,100010351,8,134.87,cancelled,2026-02-07 07:37:41
ORD2026020800010353,代理A Bot,user_110352,100010352,1,135.24,completed,2026-02-08 08:44:52
ORD2026020900010354,代理A Bot,user_110353,100010353,2,135.61,pending,2026-02-09 09:51:03
ORD2026011000010355,代理A Bot,user_110354,100010354,3,135.98,refunded,2026-01-10 10:58:14
ORD2026011100010356,代理A Bot,user_110355,100010355,4,136.35,cancelled,2026-01-11 11:05:25
ORD2026011200010357,代理A Bot,user_110356,100010356,5,136.72,completed,2026-01-12 12:12:36
ORD2026011300010358,代理A Bot,user_110357,100010357,6,137.09,pending,2026-01-13 13:19:47
ORD2026011400010359,代理A Bot,user_110358,100010358,7,137.46,refunded,2026-01-14 14:26:58
ORD2026011500010360,代理A Bot,user_110359,100010359,8,137.83,cancelled,2026-01-15 15:33:09
ORD2026011600010361,代理A Bot,user_110360,100010360,1,138.2,completed,2026-01-16 16:40:20
ORD2026011700010362,代理A Bot,user_110361,100010361,2,138.57,pending,2026-01-17 17:47:31
ORD2026011800010363,代理A Bot,user_110362,100010362,3,138.94,refunded,2026-01-18 18:54:42
ORD2026011900010364,代理A Bot,user_110363,100010363,4,139.31,cancelled,2026-01-19 19:01:53
ORD2026012000010365,代理A Bot,user_110364,100010364,5,139.68,completed,2026-01-20 20:08:04
ORD2026012100010366,代理A Bot,user_110365,100010365,6,140.05,pending,2026-01-21 21:15:15
ORD2026012200010367,代理A Bot,user_110366,100010366,7,140.42,refunded,2026-01-22 22:22:26
ORD2026012300010368,代理A Bot,user_110367,100010367,8,140.79,cancelled,2026-01-23 23:29:37
ORD2026012400010369,代理A Bot,user_110368,100010368,1,141.16,completed,2026-01-24 00:36:48
ORD2026012500010370,代理A Bot,user_110369,100010369,2,141.53,pending,2026-01-25 01:43:59
ORD2026012600010371,代理A Bot,user_110370,100010370,3,141.9,refunded,2026-01-26 02:50:10
ORD2026012700010372,代理A Bot,user_110371,100010371,4,142.27,cancelled,2026-01-27 03:57:21
ORD2026012800010373,代理A Bot,user_110372,100010372,5,142.64,completed,2026-01-28 04:04:32
ORD2026012900010374,代理A Bot,user_110373,100010373,6,143.01,pending,2026-01-29 05:11:43
ORD2026013000010375,代理A Bot,user_110374,100010374,7,143.38,refunded,2026-01-30 06:18:54
ORD2026013100010376,代理A Bot,user_110375,100010375,8,143.75,cancelled,2026-01-31 07:25:05
ORD2026020100010377,代理A Bot,user_110376,100010376,1,144.12,completed,2026-02-01 08:32:16
ORD2026020200010378,代理A Bot,user_110377,100010377,2,144.49,pending,2026-02-02 09:39:27
ORD2026020300010379,代理A Bot,user_110378,100010378,3,144.86,refunded,2026-02-03 10:46:38
ORD2026020400010380,代理A Bot,user_110379,100010379,4,145.23,cancelled,2026-02-04 11:53:49
ORD2026020500010381,代理A Bot,user_110380,100010380,5,145.6,completed,2026-02-05 12:00:00
ORD2026020600010382,代理A Bot,user_110381,100010381,6,145.97,pending,2026-02-06 13:07:11
ORD2026020700010383,代理A Bot,user_110382,100010382,7,146.34,refunded,2026-02-07 14:14:22
ORD2026020800010384,代理A Bot,user_110383,100010383,8,146.71,cancelled,2026-02-08 15:21:33
ORD2026020900010385,代理A Bot,user_110384,100010384,1,147.08,completed,2026-02-09 16:28:44
ORD2026011000010386,代理A Bot,user_110385,100010385,2,147.45,pending,2026-01-10 17:35:55
ORD2026011100010387,代理A Bot,user_110386,100010386,3,147.82,refunded,2026-01-11 18:42:06
ORD2026011200010388,代理A Bot,user_110387,100010387,4,148.19,cancelled,2026-01-12 19:49:17
ORD2026011300010389,代理A Bot,user_110388,100010388,5,148.56,completed,2026-01-13 20:56:28
ORD2026011400010390,代理A Bot,user_110389,100010389,6,148.93,pending,2026-01-14 21:03:39
ORD2026011500010391,代理A Bot,user_110390,100010390,7,149.3,refunded,2026-01-15 22:10:50
ORD2026011600010392,代理A Bot,user_110391,100010391,8,149.67,cancelled,2026-01-16 23:17:01
ORD2026011700010393,代理A Bot,user_110392,100010392,1,150.04,completed,2026-01-17 00:24:12
ORD2026011800010394,代理A Bot,user_110393,100010393,2,150.41,pending,2026-01-18 01:31:23
ORD2026011900010395,代理A Bot,user_110394,100010394,3,150.78,refunded,2026-01-19 02:38:34
ORD2026012000010396,代理A Bot,user_110395,100010395,4,151.15,cancelled,2026-01-20 03:45:45
ORD2026012100010397,代理A Bot,user_110396,100010396,5,151.52,completed,2026-01-21 04:52:56
ORD2026012200010398,代理A Bot,user_110397,100010397,6,151.89,pending,2026-01-22 05:59:07
ORD2026012300010399,代理A Bot,user_110398,100010398,7,152.26,refunded,2026-01-23 06:06:18
ORD2026012400010400,代理A Bot,user_110399,100010399,8,152.63,cancelled,2026-01-24 07:13:29
ORD2026012500010401,代理A Bot,user_110400,100010400,1,153.0,completed,2026-01-25 08:20:40
ORD2026012600010402,代理A Bot,user_110401,100010401,2,153.37,pending,2026-01-26 09:27:51
ORD2026012700010403,代理A Bot,user_110402,100010402,3,153.74,refunded,2026-01-27 10:34:02
ORD2026012800010404,代理A Bot,user_110403,100010403,4,154.11,cancelled,2026-01-28 11:41:13
ORD2026012900010405,代理A Bot,user_110404,100010404,5,154.48,completed,2026-01-29 12:48:24
ORD2026013000010406,代理A Bot,user_110405,100010405,6,154.85,pending,2026-01-30 13:55:35
ORD2026013100010407,代理A Bot,user_110406,100010406,7,155.22,refunded,2026-01-31 14:02:46
ORD2026020100010408,代理A Bot,user_110407,100010407,8,155.59,cancelled,2026-02-01 15:09:57
ORD2026020200010409,代理A Bot,user_110408,100010408,1,155.96,completed,2026-02-02 16:16:08
ORD2026020300010410,代理A Bot,user_110409,100010409,2,156.33,pending,2026-02-03 17:23:19
ORD2026020400010411,代理A Bot,user_110410,100010410,3,156.7,refunded,2026-02-04 18:30:30
ORD2026020500010412,代理A Bot,user_110411,100010411,4,157.07,cancelled,2026-02-05 19:37:41
ORD2026020600010413,代理A Bot,user_110412,100010412,5,157.44,completed,2026-02-06 20:44:52
ORD2026020700010414,代理A Bot,user_110413,100010413,6,157.81,pending,2026-02-07 21:51:03
ORD2026020800010415,代理A Bot,user_110414,100010414,7,158.18,refunded,2026-02-08 22:58:14
ORD2026020900010416,代理A Bot,user_110415,100010415,8,158.55,cancelled,2026-02-09 23:05:25
ORD2026011000010417,代理A Bot,user_110416,100010416,1,158.92,completed,2026-01-10 00:12:36
ORD2026011100010418,代理A Bot,user_110417,100010417,2,159.29,pending,2026-01-11 01:19:47
ORD2026011200010419,代理A Bot,user_110418,100010418,3,159.66,refunded,2026-01-12 02:26:58
ORD2026011300010420,代理A Bot,user_110419,100010419,4,160.03,cancelled,2026-01-13 03:33:09
ORD2026011400010421,代理A Bot,user_110420,100010420,5,160.4,completed,2026-01-14 04:40:20
ORD2026011500010422,代理A Bot,user_110421,100010421,6,160.77,pending,2026-01-15 05:47:31
ORD2026011600010423,代理A Bot,user_110422,100010422,7,161.14,refunded,2026-01-16 06:54:42
ORD2026011700010424,代理A Bot,user_110423,100010423,8,161.51,cancelled,2026-01-17 07:01:53
ORD2026011800010425,代理A Bot,user_110424,100010424,1,161.88,completed,2026-01-18 08:08:04
ORD2026011900010426,代理A Bot,user_110425,100010425,2,162.25,pending,2026-01-19 09:15:15
ORD2026012000010427,代理A Bot,user_110426,100010426,3,162.62,refunded,2026-01-20 10:22:26
ORD2026012100010428,代理A Bot,user_110427,100010427,4,162.99,cancelled,2026-01-21 11:29:37
ORD2026012200010429,代理A Bot,user_110428,100010428,5,163.36,completed,2026-01-22 12:36:48
ORD2026012300010430,代理A Bot,user_110429,100010429,6,163.73,pending,2026-01-23 13:43:59
ORD2026012400010431,代理A Bot,user_110430,100010430,7,164.1,refunded,2026-01-24 14:50:10
ORD2026012500010432,代理A Bot,user_110431,100010431,8,164.47,cancelled,2026-01-25 15:57:21
ORD2026012600010433,代理A Bot,user_110432,100010432,1,164.84,completed,2026-01-26 16:04:32
ORD2026012700010434,代理A Bot,user_110433,100010433,2,165.21,pending,2026-01-27 17:11:43
ORD2026012800010435,代理A Bot,user_110434,100010434,3,165.58,refunded,2026-01-28 18:18:54
ORD2026012900010436,代理A Bot,user_110435,100010435,4,165.95,cancelled,2026-01-29 19:25:05
ORD2026013000010437,代理A Bot,user_110436,100010436,5,166.32,completed,2026-01-30 20:32:16
ORD2026013100010438,代理A Bot,user_110437,100010437,6,166.69,pending,2026-01-31 21:39:27
ORD2026020100010439,代理A Bot,user_110438,100010438,7,167.06,refunded,2026-02-01 22:46:38
ORD2026020200010440,代理A Bot,user_110439,100010439,8,167.43,cancelled,2026-02-02 23:53:49
ORD2026020300010441,代理A Bot,user_110440,100010440,1,167.8,completed,2026-02-03 00:00:00
ORD2026020400010442,代理A Bot,user_110441,100010441,2,168.17,pending,2026-02-04 01:07:11
ORD2026020500010443,代理A Bot,user_110442,100010442,3,168.54,refunded,2026-02-05 02:14:22
ORD2026020600010444,代理A Bot,user_110443,100010443,4,168.91,cancelled,2026-02-06 03:21:33
ORD2026020700010445,代理A Bot,user_110444,100010444,5,169.28,completed,2026-02-07 04:28:44
ORD2026020800010446,代理A Bot,user_110445,100010445,6,169.65,pending,2026-02-08 05:35:55
ORD2026020900010447,代理A Bot,user_110446,100010446,7,170.02,refunded,2026-02-09 06:42:06
ORD2026011000010448,代理A Bot,user_110447,100010447,8,170.39,cancelled,2026-01-10 07:49:17
ORD2026011100010449,代理A Bot,user_110448,100010448,1,170.76,completed,2026-01-11 08:56:28
ORD2026011200010450,代理A Bot,user_110449,100010449,2,171.13,pending,2026-01-12 09:03:39
ORD2026011300010451,代理A Bot,user_110450,100010450,3,171.5,refunded,2026-01-13 10:10:50
ORD2026011400010452,代理A Bot,user_110451,100010451,4,171.87,cancelled,2026-01-14 11:17:01
ORD2026011500010453,代理A Bot,user_110452,100010452,5,172.24,completed,2026-01-15 12:24:12
ORD2026011600010454,代理A Bot,user_110453,100010453,6,172.61,pending,2026-01-16 13:31:23
ORD2026011700010455,代理A Bot,user_110454,100010454,7,172.98,refunded,2026-01-17 14:38:34
ORD2026011800010456,代理A Bot,user_110455,100010455,8,173.35,cancelled,2026-01-18 15:45:45
ORD2026011900010457,代理A Bot,user_110456,100010456,1,173.72,completed,2026-01-19 16:52:56
ORD2026012000010458,代理A Bot,user_110457,100010457,2,174.09,pending,2026-01-20 17:59:07
ORD2026012100010459,代理A Bot,user_110458,100010458,3,174.46,refunded,2026-01-21 18:06:18
ORD2026012200010460,代理A Bot,user_110459,100010459,4,174.83,cancelled,2026-01-22 19:13:29
ORD2026012300010461,代理A Bot,user_110460,100010460,5,175.2,completed,2026-01-23 20:20:40
ORD2026012400010462,代理A Bot,user_110461,100010461,6,175.57,pending,2026-01-24 21:27:51
ORD2026012500010463,代理A Bot,user_110462,100010462,7,175.94,refunded,2026-01-25 22:34:02
ORD2026012600010464,代理A Bot,user_110463,100010463,8,176.31,cancelled,2026-01-26 23:41:13
ORD2026012700010465,代理A Bot,user_110464,100010464,1,176.68,completed,2026-01-27 00:48:24
ORD2026012800010466,代理A Bot,user_110465,100010465,2,177.05,pending,2026-01-28 01:55:35
ORD2026012900010467,代理A Bot,user_110466,100010466,3,177.42,refunded,2026-01-29 02:02:46
ORD2026013000010468,代理A Bot,user_110467,100010467,4,177.79,cancelled,2026-01-30 03:09:57
ORD2026013100010469,代理A Bot,user_110468,100010468,5,178.16,completed,2026-01-31 04:16:08
ORD2026020100010470,代理A Bot,user_110469,100010469,6,178.53,pending,2026-02-01 05:23:19
ORD2026020200010471,代理A Bot,user_110470,100010470,7,178.9,refunded,2026-02-02 06:30:30
ORD2026020300010472,代理A Bot,user_110471,100010471,8,179.27,cancelled,2026-02-03 07:37:41
ORD2026020400010473,代理A Bot,user_110472,100010472,1,179.64,completed,2026-02-04 08:44:52
ORD2026020500010474,代理A Bot,user_110473,100010473,2,180.01,pending,2026-02-05 09:51:03
ORD2026020600010475,代理A Bot,user_110474,100010474,3,180.38,refunded,2026-02-06 10:58:14
ORD2026020700010476,代理A Bot,user_110475,100010475,4,180.75,cancelled,2026-02-07 11:05:25
ORD2026020800010477,代理A Bot,user_110476,100010476,5,181.12,completed,2026-02-08 12:12:36
ORD2026020900010478,代理A Bot,user_110477,100010477,6,181.49,pending,2026-02-09 13:19:47
ORD2026011000010479,代理A Bot,user_110478,100010478,7,181.86,refunded,2026-01-10 14:26:58
ORD2026011100010480,代理A Bot,user_110479,100010479,8,182.23,cancelled,2026-01-11 15:33:09
ORD2026011200010481,代理A Bot,user_110480,100010480,1,182.6,completed,2026-01-12 16:40:20
ORD2026011300010482,代理A Bot,user_110481,100010481,2,182.97,pending,2026-01-13 17:47:31
ORD2026011400010483,代理A Bot,user_110482,100010482,3,183.34,refunded,2026-01-14 18:54:42
ORD2026011500010484,代理A Bot,user_110483,100010483,4,183.71,cancelled,2026-01-15 19:01:53
ORD2026011600010485,代理A Bot,user_110484,100010484,5,184.08,completed,2026-01-16 20:08:04
ORD2026011700010486,代理A Bot,user_110485,100010485,6,184.45,pending,2026-01-17 21:15:15
ORD2026011800010487,代理A Bot,user_110486,100010486,7,184.82,refunded,2026-01-18 22:22:26
ORD2026011900010488,代理A Bot,user_110487,100010487,8,185.19,cancelled,2026-01-19 23:29:37
ORD2026012000010489,代理A Bot,user_110488,100010488,1,185.56,completed,2026-01-20 00:36:48
ORD2026012100010490,代理A Bot,user_110489,100010489,2,185.93,pending,2026-01-21 01:43:59
ORD2026012200010491,代理A Bot,user_110490,100010490,3,186.3,refunded,2026-01-22 02:50:10
ORD2026012300010492,代理A Bot,user_110491,100010491,4,186.67,cancelled,2026-01-23 03:57:21
ORD2026012400010493,代理A Bot,user_110492,100010492,5,187.04,completed,2026-01-24 04:04:32
ORD2026012500010494,代理A Bot,user_110493,100010493,6,187.41,pending,2026-01-25 05:11:43
ORD2026012600010495,代理A Bot,user_110494,100010494,7,187.78,refunded,2026-01-26 06:18:54
ORD2026012700010496,代理A Bot,user_110495,100010495,8,188.15,cancelled,2026-01-27 07:25:05
ORD2026012800010497,代理A Bot,user_110496,100010496,1,188.52,completed,2026-01-28 08:32:16
ORD2026012900010498,代理A Bot,user_110497,100010497,2,188.89,pending,2026-01-29 09:39:27
ORD2026013000010499,代理A Bot,user_110498,100010498,3,189.26,refunded,2026-01-30 10:46:38
ORD2026013100010500,代理A Bot,user_110499,100010499,4,189.63,cancelled,2026-01-31 11:53:49
ORD2026020100010501,代理A Bot,user_110500,100010500,5,5.0,completed,2026-02-01 12:00:00
ORD2026020200010502,代理A Bot,user_110501,100010501,6,5.37,pending,2026-02-02 13:07:11
ORD2026020300010503,代理A Bot,user_110502,100010502,7,5.74,refunded,2026-02-03 14:14:22
ORD2026020400010504,代理A Bot,user_110503,100010503,8,6.11,cancelled,2026-02-04 15:21:33
ORD2026020500010505,代理A Bot,user_110504,100010504,1,6.48,completed,2026-02-05 16:28:44
ORD2026020600010506,代理A Bot,user_110505,100010505,2,6.85,pending,2026-02-06 17:35:55
ORD2026020700010507,代理A Bot,user_110506,100010506,3,7.22,refunded,2026-02-07 18:42:06
ORD2026020800010508,代理A Bot,user_110507,100010507,4,7.59,cancelled,2026-02-08 19:49:17
ORD2026020900010509,代理A Bot,user_110508,100010508,5,7.96,completed,2026-02-09 20:56:28
ORD2026011000010510,代理A Bot,user_110509,100010509,6,8.33,pending,2026-01-10 21:03:39
ORD2026011100010511,代理A Bot,user_110510,100010510,7,8.7,refunded,2026-01-11 22:10:50
ORD2026011200010512,代理A Bot,user_110511,100010511,8,9.07,cancelled,2026-01-12 23:17:01
ORD2026011300010513,代理A Bot,user_110512,100010512,1,9.44,completed,2026-01-13 00:24:12
ORD2026011400010514,代理A Bot,user_110513,100010513,2,9.81,pending,2026-01-14 01:31:23
ORD2026011500010515,代理A Bot,user_110514,100010514,3,10.18,refunded,2026-01-15 02:38:34
ORD2026011600010516,代理A Bot,user_110515,100010515,4,10.55,cancelled,2026-01-16 03:45:45
ORD2026011700010517,代理A Bot,user_110516,100010516,5,10.92,completed,2026-01-17 04:52:56
ORD2026011800010518,代理A Bot,user_110517,100010517,6,11.29,pending,2026-01-18 05:59:07
ORD2026011900010519,代理A Bot,user_110518,100010518,7,11.66,refunded,2026-01-19 06:06:18
ORD2026012000010520,代理A Bot,user_110519,100010519,8,12.03,cancelled,2026-01-20 07:13:29
ORD2026012100010521,代理A Bot,user_110520,100010520,1,12.4,completed,2026-01-21 08:20:40
ORD2026012200010522,代理A Bot,user_110521,100010521,2,12.77,pending,2026-01-22 09:27:51
ORD2026012300010523,代理A Bot,user_110522,100010522,3,13.14,refunded,2026-01-23 10:34:02
ORD2026012400010524,代理A Bot,user_110523,100010523,4,13.51,cancelled,2026-01-24 11:41:13
ORD2026012500010525,代理A Bot,user_110524,100010524,5,13.88,completed,2026-01-25 12:48:24
ORD2026012600010526,代理A Bot,user_110525,100010525,6,14.25,pending,2026-01-26 13:55:35
ORD2026012700010527,代理A Bot,user_110526,100010526,7,14.62,refunded,2026-01-27 14:02:46
ORD2026012800010528,代理A Bot,user_110527,100010527,8,14.99,cancelled,2026-01-28 15:09:57
ORD2026012900010529,代理A Bot,user_110528,100010528,1,15.36,completed,2026-01-29 16:16:08
ORD2026013000010530,代理A Bot,user_110529,100010529,2,15.73,pending,2026-01-30 17:23:19
ORD2026013100010531,代理A Bot,user_110530,100010530,3,16.1,refunded,2026-01-31 18:30:30
ORD2026020100010532,代理A Bot,user_110531,100010531,4,16.47,cancelled,2026-02-01 19:37:41
ORD2026020200010533,代理A Bot,user_110532,100010532,5,16.84,completed,2026-02-02 20:44:52
ORD2026020300010534,代理A Bot,user_110533,100010533,6,17.21,pending,2026-02-03 21:51:03
ORD2026020400010535,代理A Bot,user_110534,100010534,7,17.58,refunded,2026-02-04 22:58:14
ORD2026020500010536,代理A Bot,user_110535,100010535,8,17.95,cancelled,2026-02-05 23:05:25
ORD2026020600010537,代理A Bot,user_110536,100010536,1,18.32,completed,2026-02-06 00:12:36
ORD2026020700010538,代理A Bot,user_110537,100010537,2,18.69,pending,2026-02-07 01:19:47
ORD2026020800010539,代理A Bot,user_110538,100010538,3,19.06,refunded,2026-02-08 02:26:58
ORD2026020900010540,代理A Bot,user_110539,100010539,4,19.43,cancelled,2026-02-09 03:33:09
ORD2026011000010541,代理A Bot,user_110540,100010540,5,19.8,completed,2026-01-10 04:40:20
ORD2026011100010542,代理A Bot,user_110541,100010541,6,20.17,pending,2026-01-11 05:47:31
ORD2026011200010543,代理A Bot,user_110542,100010542,7,20.54,refunded,2026-01-12 06:54:42
ORD2026011300010544,代理A Bot,user_110543,100010543,8,20.91,cancelled,2026-01-13 07:01:53
